,doy,month,dcewOBSmin,dcewOBSmax,dcewOBSmean,dcewMODincmin,dcewMODincmax,dcewMODincmean,dcewMODdecmin,dcewMODdecmax,dcewMODdecmean
3038,2014-04-27,04,9.00,18.80,14.08,11.64,21.56,16.77,6.36,16.04,11.38
3039,2014-04-28,04,15.50,22.60,18.72,18.14,25.36,21.42,12.86,19.84,16.03
3040,2014-04-29,04,14.50,20.30,17.51,17.14,23.06,20.21,11.86,17.54,14.81
3041,2014-04-30,04,10.50,19.30,15.62,13.14,22.06,18.32,7.86,16.54,12.93
3042,2014-05-01,05,12.20,21.40,17.35,14.39,23.96,19.73,10.01,18.84,14.97
3043,2014-05-02,05,3.40,10.20,7.72,5.59,12.76,10.10,1.21,7.64,5.34
3044,2014-05-03,05,-1.50,5.30,1.72,0.69,7.86,4.10,-3.69,2.74,-0.65
3045,2014-05-04,05,-1.30,7.00,2.96,0.89,9.56,5.33,-3.49,4.44,0.58
3046,2014-05-05,05,-1.40,8.90,3.88,0.79,11.46,6.26,-3.59,6.34,1.50
3047,2014-05-06,05,0.60,13.10,7.57,2.79,15.66,9.95,-1.59,10.54,5.20
3048,2014-05-07,05,7.60,18.30,13.38,9.79,20.86,15.76,5.41,15.74,11.00
3049,2014-05-08,05,13.90,23.00,18.25,16.09,25.56,20.63,11.71,20.44,15.87
3050,2014-05-09,05,14.50,22.10,18.42,16.69,24.66,20.80,12.31,19.54,16.04
3051,2014-05-10,05,13.50,20.90,17.47,15.69,23.46,19.85,11.31,18.34,15.10
3052,2014-05-11,05,15.10,24.10,18.46,17.29,26.66,20.84,12.91,21.54,16.09
3053,2014-05-12,05,16.20,23.10,19.39,18.39,25.66,21.76,14.01,20.54,17.01
3054,2014-05-13,05,6.80,15.50,11.25,8.99,18.06,13.63,4.61,12.94,8.88
3055,2014-05-14,05,6.30,17.60,12.29,8.49,20.16,14.66,4.11,15.04,9.91
3056,2014-05-15,05,11.90,23.20,17.52,14.09,25.76,19.90,9.71,20.64,15.14
3057,2014-05-16,05,17.80,26.60,21.46,19.99,29.16,23.84,15.61,24.04,19.09
3058,2014-05-17,05,17.50,24.50,20.91,19.69,27.06,23.28,15.31,21.94,18.53
3059,2014-05-18,05,16.20,24.20,20.10,18.39,26.76,22.48,14.01,21.64,17.73
3060,2014-05-19,05,13.50,20.00,16.68,15.69,22.56,19.05,11.31,17.44,14.30
3061,2014-05-20,05,6.50,14.60,10.95,8.69,17.16,13.33,4.31,12.04,8.58
3062,2014-05-21,05,-1.30,6.00,2.80,0.89,8.56,5.17,-3.49,3.44,0.42
3063,2014-05-22,05,0.70,9.00,4.33,2.89,11.56,6.71,-1.49,6.44,1.96
3064,2014-05-23,05,4.80,14.90,10.10,6.99,17.46,12.48,2.61,12.34,7.72
3065,2014-05-24,05,9.30,17.40,13.30,11.49,19.96,15.68,7.11,14.84,10.93
3066,2014-05-25,05,9.40,17.30,13.82,11.59,19.86,16.20,7.21,14.74,11.44
3067,2014-05-26,05,13.30,21.10,17.43,15.49,23.66,19.81,11.11,18.54,15.05
3068,2014-05-27,05,11.90,22.50,17.02,14.09,25.06,19.40,9.71,19.94,14.64
3069,2014-05-28,05,3.20,12.10,8.56,5.39,14.66,10.94,1.01,9.54,6.19
3070,2014-05-29,05,6.10,17.60,12.40,8.29,20.16,14.78,3.91,15.04,10.03
3071,2014-05-30,05,12.20,21.70,17.30,14.39,24.26,19.68,10.01,19.14,14.92
3072,2014-05-31,05,15.20,23.40,19.60,17.39,25.96,21.98,13.01,20.84,17.23
3073,2014-06-01,06,16.90,25.90,21.75,19.94,29.84,25.24,13.86,21.96,18.27
3074,2014-06-02,06,19.10,28.60,23.82,22.14,32.54,27.30,16.06,24.66,20.33
3075,2014-06-03,06,21.30,30.30,25.02,24.34,34.24,28.50,18.26,26.36,21.53
3076,2014-06-04,06,21.00,26.70,22.74,24.04,30.64,26.23,17.96,22.76,19.25
3077,2014-06-05,06,5.30,20.00,11.47,8.34,23.94,14.96,2.26,16.06,7.98
3078,2014-06-06,06,1.50,4.80,3.18,4.54,8.74,6.67,-1.54,0.86,-0.30
3079,2014-06-07,06,1.20,14.50,6.65,4.24,18.44,10.14,-1.84,10.56,3.17
3080,2014-06-08,06,8.70,18.80,13.12,11.74,22.74,16.60,5.66,14.86,9.63
3081,2014-06-09,06,12.50,22.00,17.03,15.54,25.94,20.52,9.46,18.06,13.55
3082,2014-06-10,06,6.00,15.70,10.25,9.04,19.64,13.73,2.96,11.76,6.76
3083,2014-06-11,06,5.70,16.90,11.86,8.74,20.84,15.35,2.66,12.96,8.37
3084,2014-06-12,06,12.30,19.70,16.29,15.34,23.64,19.78,9.26,15.76,12.80
3085,2014-06-13,06,15.00,22.50,18.96,18.04,26.44,22.45,11.96,18.56,15.47
3086,2014-06-14,06,12.90,19.40,16.62,15.94,23.34,20.11,9.86,15.46,13.14
3087,2014-06-15,06,14.80,23.50,19.57,17.84,27.44,23.05,11.76,19.56,16.08
3088,2014-06-16,06,13.70,24.10,20.35,16.74,28.04,23.84,10.66,20.16,16.86
3089,2014-06-17,06,3.70,14.50,10.24,6.74,18.44,13.73,0.66,10.56,6.75
3090,2014-06-18,06,8.30,19.40,14.53,11.34,23.34,18.02,5.26,15.46,11.04
3091,2014-06-19,06,15.40,27.20,21.65,18.44,31.14,25.14,12.36,23.26,18.16
3092,2014-06-20,06,20.90,27.30,24.09,23.94,31.24,27.58,17.86,23.36,20.60
3093,2014-06-21,06,18.60,27.50,23.75,21.64,31.44,27.24,15.56,23.56,20.27
3094,2014-06-22,06,20.30,28.60,24.18,23.34,32.54,27.67,17.26,24.66,20.70
3095,2014-06-23,06,14.00,23.40,18.93,17.04,27.34,22.42,10.96,19.46,15.45
3096,2014-06-24,06,12.70,19.50,16.22,15.74,23.44,19.71,9.66,15.56,12.74
3097,2014-06-25,06,6.60,16.20,12.27,9.64,20.14,15.76,3.56,12.26,8.78
3098,2014-06-26,06,12.60,24.50,18.72,15.64,28.44,22.21,9.56,20.56,15.23
3099,2014-06-27,06,20.50,28.60,24.88,23.54,32.54,28.36,17.46,24.66,21.39
3100,2014-06-28,06,20.00,28.50,24.86,23.04,32.44,28.35,16.96,24.56,21.37
3101,2014-06-29,06,18.70,27.20,22.91,21.74,31.14,26.40,15.66,23.26,19.42
3102,2014-06-30,06,14.60,24.20,19.97,17.64,28.14,23.46,11.56,20.26,16.49
3103,2014-07-01,07,18.40,28.30,23.61,22.04,32.26,27.41,14.76,24.34,19.81
3104,2014-07-02,07,19.10,25.10,22.45,22.74,29.06,26.25,15.46,21.14,18.64
3105,2014-07-03,07,19.50,28.30,24.42,23.14,32.26,28.22,15.86,24.34,20.62
3106,2014-07-04,07,22.20,30.90,26.84,25.84,34.86,30.64,18.56,26.94,23.04
3107,2014-07-05,07,23.80,34.20,29.00,27.44,38.16,32.81,20.16,30.24,25.20
3108,2014-07-06,07,25.30,36.00,29.86,28.94,39.96,33.66,21.66,32.04,26.06
3109,2014-07-07,07,21.70,30.40,26.45,25.34,34.36,30.25,18.06,26.44,22.64
3110,2014-07-08,07,20.90,28.20,24.84,24.54,32.16,28.64,17.26,24.24,21.04
3111,2014-07-09,07,21.10,29.80,25.57,24.74,33.76,29.37,17.46,25.84,21.77
3112,2014-07-10,07,22.40,31.00,26.58,26.04,34.96,30.38,18.76,27.04,22.78
3113,2014-07-11,07,22.90,31.50,26.95,26.54,35.46,30.75,19.26,27.54,23.14
3114,2014-07-12,07,22.50,29.90,26.21,26.14,33.86,30.01,18.86,25.94,22.41
3115,2014-07-13,07,25.30,34.60,28.99,28.94,38.56,32.79,21.66,30.64,25.19
3116,2014-07-14,07,25.10,34.30,29.86,28.74,38.26,33.66,21.46,30.34,26.06
3117,2014-07-15,07,23.90,32.70,27.73,27.54,36.66,31.53,20.26,28.74,23.93
3118,2014-07-16,07,23.60,30.00,26.72,27.24,33.96,30.52,19.96,26.04,22.92
3119,2014-07-17,07,22.30,31.70,25.75,25.94,35.66,29.55,18.66,27.74,21.94
3120,2014-07-18,07,20.70,29.80,25.62,24.34,33.76,29.42,17.06,25.84,21.82
3121,2014-07-19,07,16.10,25.30,20.91,19.74,29.26,24.71,12.46,21.34,17.11
3122,2014-07-20,07,20.00,28.50,24.34,23.64,32.46,28.14,16.36,24.54,20.54
3123,2014-07-21,07,19.80,28.80,24.45,23.44,32.76,28.25,16.16,24.84,20.65
3124,2014-07-22,07,23.30,33.20,28.34,26.94,37.16,32.14,19.66,29.24,24.54
3125,2014-07-23,07,25.80,33.00,28.55,29.44,36.96,32.35,22.16,29.04,24.75
3126,2014-07-24,07,20.30,26.30,23.32,23.94,30.26,27.12,16.66,22.34,19.52
3127,2014-07-25,07,20.00,30.00,23.35,23.64,33.96,27.16,16.36,26.04,19.55
3128,2014-07-26,07,21.00,30.80,24.88,24.64,34.76,28.68,17.36,26.84,21.08
3129,2014-07-27,07,22.00,33.40,27.06,25.64,37.36,30.86,18.36,29.44,23.26
3130,2014-07-28,07,24.50,33.20,28.75,28.14,37.16,32.55,20.86,29.24,24.95
3131,2014-07-29,07,24.10,32.00,28.10,27.74,35.96,31.91,20.46,28.04,24.30
3132,2014-07-30,07,23.10,30.00,26.79,26.74,33.96,30.59,19.46,26.04,22.99
3133,2014-07-31,07,22.50,30.20,26.43,26.14,34.16,30.23,18.86,26.24,22.62
3134,2014-08-01,08,23.30,31.80,27.62,26.87,35.67,31.34,19.73,27.93,23.89
3135,2014-08-02,08,23.50,28.10,25.88,27.07,31.97,29.61,19.93,24.23,22.16
3136,2014-08-03,08,21.30,30.10,25.32,24.87,33.97,29.04,17.73,26.23,21.59
3137,2014-08-04,08,20.50,28.40,24.62,24.07,32.27,28.34,16.93,24.53,20.89
3138,2014-08-05,08,19.50,27.10,22.25,23.07,30.97,25.98,15.93,23.23,18.53
3139,2014-08-06,08,19.10,26.30,21.75,22.67,30.17,25.47,15.53,22.43,18.03
3140,2014-08-07,08,17.80,25.50,21.31,21.37,29.37,25.03,14.23,21.63,17.58
3141,2014-08-08,08,14.70,25.30,20.68,18.27,29.17,24.40,11.13,21.43,16.96
3142,2014-08-09,08,20.00,29.20,24.18,23.57,33.07,27.90,16.43,25.33,20.46
3143,2014-08-10,08,17.50,23.50,20.49,21.07,27.37,24.22,13.93,19.63,16.77
3144,2014-08-11,08,18.20,29.60,23.55,21.77,33.47,27.27,14.63,25.73,19.82
3145,2014-08-12,08,18.60,29.20,24.34,22.17,33.07,28.07,15.03,25.33,20.62
3146,2014-08-13,08,20.40,29.50,24.96,23.97,33.37,28.68,16.83,25.63,21.23
3147,2014-08-14,08,23.30,28.00,24.66,26.87,31.87,28.38,19.73,24.13,20.94
3148,2014-08-15,08,,,,,,,,,
3149,2014-08-16,08,,,,,,,,,
3150,2014-08-17,08,,,,,,,,,
3151,2014-08-18,08,,,,,,,,,
3152,2014-08-19,08,10.20,16.90,12.04,13.77,20.77,15.77,6.63,13.03,8.32
3153,2014-08-20,08,9.60,21.60,14.22,13.17,25.47,17.94,6.03,17.73,10.50
3154,2014-08-21,08,9.70,19.80,14.87,13.27,23.67,18.59,6.13,15.93,11.15
3155,2014-08-22,08,13.10,20.50,16.93,16.67,24.37,20.65,9.53,16.63,13.21
3156,2014-08-23,08,12.80,20.90,17.18,16.37,24.77,20.91,9.23,17.03,13.46
3157,2014-08-24,08,14.90,24.40,19.81,18.47,28.27,23.54,11.33,20.53,16.09
3158,2014-08-25,08,18.70,29.20,23.66,22.27,33.07,27.38,15.13,25.33,19.93
3159,2014-08-26,08,17.30,23.80,20.72,20.87,27.67,24.44,13.73,19.93,17.00
3160,2014-08-27,08,15.10,22.50,18.40,18.67,26.37,22.12,11.53,18.63,14.68
3161,2014-08-28,08,14.50,23.70,19.31,18.07,27.57,23.04,10.93,19.83,15.59
3162,2014-08-29,08,18.50,28.40,23.50,22.07,32.27,27.22,14.93,24.53,19.78
3163,2014-08-30,08,22.80,31.00,26.33,26.37,34.87,30.06,19.23,27.13,22.61
3164,2014-08-31,08,14.00,27.50,20.87,17.57,31.37,24.60,10.43,23.63,17.15
3165,2014-09-01,09,17.10,28.00,22.72,20.79,31.52,26.32,13.41,24.48,19.11
3166,2014-09-02,09,19.50,28.80,24.72,23.19,32.32,28.33,15.81,25.28,21.12
3167,2014-09-03,09,21.60,32.30,26.61,25.29,35.82,30.22,17.91,28.78,23.01
3168,2014-09-04,09,10.40,24.70,19.53,14.09,28.22,23.13,6.71,21.18,15.92
3169,2014-09-05,09,10.10,15.20,12.12,13.79,18.72,15.72,6.41,11.68,8.51
3170,2014-09-06,09,11.80,20.20,15.90,15.49,23.72,19.51,8.11,16.68,12.30
3171,2014-09-07,09,13.40,23.50,18.52,17.09,27.02,22.12,9.71,19.98,14.91
3172,2014-09-08,09,8.90,18.50,13.81,12.59,22.02,17.41,5.21,14.98,10.20
3173,2014-09-09,09,9.30,18.50,14.13,12.99,22.02,17.74,5.61,14.98,10.53
3174,2014-09-10,09,11.80,21.10,16.35,15.49,24.62,19.96,8.11,17.58,12.75
3175,2014-09-11,09,14.00,23.80,18.99,17.69,27.32,22.60,10.31,20.28,15.39
3176,2014-09-12,09,17.30,26.30,21.80,20.99,29.82,25.40,13.61,22.78,18.19
3177,2014-09-13,09,19.10,26.60,22.49,22.79,30.12,26.09,15.41,23.08,18.88
3178,2014-09-14,09,16.80,22.80,20.41,20.49,26.32,24.01,13.11,19.28,16.80
3179,2014-09-15,09,12.80,21.20,17.95,16.49,24.72,21.55,9.11,17.68,14.34
3180,2014-09-16,09,13.00,20.90,17.29,16.69,24.42,20.90,9.31,17.38,13.69
3181,2014-09-17,09,6.60,14.10,10.57,10.29,17.62,14.18,2.91,10.58,6.96
3182,2014-09-18,09,5.70,11.80,8.30,9.39,15.32,11.91,2.01,8.28,4.69
3183,2014-09-19,09,5.20,13.70,8.97,8.89,17.22,12.57,1.51,10.18,5.36
3184,2014-09-20,09,7.70,16.60,12.61,11.39,20.12,16.22,4.01,13.08,9.01
3185,2014-09-21,09,8.80,19.10,14.18,12.49,22.62,17.79,5.11,15.58,10.58
3186,2014-09-22,09,8.10,16.60,14.19,11.79,20.12,17.80,4.41,13.08,10.59
3187,2014-09-23,09,3.00,7.20,5.10,6.69,10.72,8.71,-0.69,3.68,1.49
3188,2014-09-24,09,3.20,10.50,6.44,6.89,14.02,10.05,-0.49,6.98,2.84
3189,2014-09-25,09,5.10,13.60,9.68,8.79,17.12,13.29,1.41,10.08,6.07
3190,2014-09-26,09,8.30,16.60,12.65,11.99,20.12,16.25,4.61,13.08,9.04
3191,2014-09-27,09,11.60,20.70,16.03,15.29,24.22,19.63,7.91,17.18,12.42
3192,2014-09-28,09,-0.40,16.90,10.92,3.29,20.42,14.53,-4.09,13.38,7.31
3193,2014-09-29,09,-1.70,5.30,1.09,1.99,8.82,4.69,-5.39,1.78,-2.52
3194,2014-09-30,09,2.70,13.30,7.78,6.39,16.82,11.39,-0.99,9.78,4.17
3195,2014-10-01,10,1.90,9.50,4.05,4.84,13.11,7.32,-1.04,5.89,0.78
3196,2014-10-02,10,2.50,11.00,7.05,5.44,14.61,10.32,-0.44,7.39,3.78
3197,2014-10-03,10,3.70,10.50,6.45,6.64,14.11,9.72,0.76,6.89,3.18
3198,2014-10-04,10,2.90,7.80,4.83,5.84,11.41,8.11,-0.04,4.19,1.56
3199,2014-10-05,10,0.80,4.80,2.86,3.74,8.41,6.14,-2.14,1.19,-0.41
3200,2014-10-06,10,-0.40,6.10,2.41,2.54,9.71,5.69,-3.34,2.49,-0.86
3201,2014-10-07,10,3.10,10.90,7.20,6.04,14.51,10.48,0.16,7.29,3.93
3202,2014-10-08,10,8.30,17.40,12.25,11.24,21.01,15.52,5.36,13.79,8.98
3203,2014-10-09,10,13.40,21.20,16.43,16.34,24.81,19.70,10.46,17.59,13.15
3204,2014-10-10,10,2.70,16.00,8.55,5.64,19.61,11.83,-0.24,12.39,5.28
3205,2014-10-11,10,2.40,8.90,6.04,5.34,12.51,9.31,-0.54,5.29,2.76
3206,2014-10-12,10,5.40,8.90,7.17,8.34,12.51,10.44,2.46,5.29,3.89
3207,2014-10-13,10,4.80,11.10,8.04,7.74,14.71,11.32,1.86,7.49,4.77
3208,2014-10-14,10,7.30,14.30,10.86,10.24,17.91,14.13,4.36,10.69,7.58
3209,2014-10-15,10,10.10,17.20,12.69,13.04,20.81,15.97,7.16,13.59,9.42
3210,2014-10-16,10,3.50,10.10,6.34,6.44,13.71,9.62,0.56,6.49,3.07
3211,2014-10-17,10,-0.40,2.80,0.83,2.54,6.41,4.11,-3.34,-0.81,-2.44
3212,2014-10-18,10,-0.50,6.50,1.52,2.44,10.11,4.79,-3.44,2.89,-1.76
3213,2014-10-19,10,0.90,8.20,5.11,3.84,11.81,8.39,-2.04,4.59,1.84
3214,2014-10-20,10,-1.20,2.40,0.45,1.74,6.01,3.72,-4.14,-1.21,-2.82
3215,2014-10-21,10,-1.40,5.60,1.54,1.54,9.21,4.82,-4.34,1.99,-1.73
3216,2014-10-22,10,1.60,10.50,6.83,4.54,14.11,10.10,-1.34,6.89,3.55
3217,2014-10-23,10,9.10,13.70,11.67,12.04,17.31,14.94,6.16,10.09,8.39
3218,2014-10-24,10,12.30,17.70,14.29,15.24,21.31,17.57,9.36,14.09,11.02
3219,2014-10-25,10,2.30,14.20,7.96,5.24,17.81,11.23,-0.64,10.59,4.68
3220,2014-10-26,10,1.30,5.40,3.45,4.24,9.01,6.72,-1.64,1.79,0.18
3221,2014-10-27,10,4.90,9.80,7.25,7.84,13.41,10.52,1.96,6.19,3.97
3222,2014-10-28,10,6.90,13.30,10.35,9.84,16.91,13.63,3.96,9.69,7.08
3223,2014-10-29,10,8.30,14.80,11.20,11.24,18.41,14.48,5.36,11.19,7.93
3224,2014-10-30,10,4.60,8.00,6.01,7.54,11.61,9.28,1.66,4.39,2.73
3225,2014-10-31,10,2.40,9.00,5.65,5.34,12.61,8.93,-0.54,5.39,2.38
3226,2014-11-01,11,3.70,8.90,5.73,6.47,11.59,8.46,0.93,6.21,3.00
3227,2014-11-02,11,3.40,8.70,5.73,6.17,11.39,8.46,0.63,6.01,3.00
3228,2014-11-03,11,4.50,9.70,6.95,7.27,12.39,9.68,1.73,7.01,4.23
3229,2014-11-04,11,7.10,13.60,9.68,9.87,16.29,12.41,4.33,10.91,6.95
3230,2014-11-05,11,7.70,11.80,9.85,10.47,14.49,12.58,4.93,9.11,7.13
3231,2014-11-06,11,6.80,12.20,9.37,9.57,14.89,12.10,4.03,9.51,6.64
3232,2014-11-07,11,8.50,14.00,11.58,11.27,16.69,14.31,5.73,11.31,8.85
3233,2014-11-08,11,10.30,13.50,11.24,13.07,16.19,13.97,7.53,10.81,8.51
3234,2014-11-09,11,11.50,12.50,12.03,14.27,15.19,14.75,8.73,9.81,9.30
3235,2014-11-10,11,3.20,11.70,6.89,5.97,14.39,9.62,0.43,9.01,4.16
3236,2014-11-11,11,0.60,4.20,2.02,3.37,6.89,4.75,-2.17,1.51,-0.70
3237,2014-11-12,11,1.10,6.60,3.33,3.87,9.29,6.06,-1.67,3.91,0.60
3238,2014-11-13,11,-2.20,7.20,1.44,0.57,9.89,4.17,-4.97,4.51,-1.29
3239,2014-11-14,11,-2.10,3.60,0.53,0.67,6.29,3.25,-4.87,0.91,-2.20
3240,2014-11-15,11,4.10,10.00,7.07,6.87,12.69,9.80,1.33,7.31,4.34
3241,2014-11-16,11,4.50,8.70,6.00,7.27,11.39,8.73,1.73,6.01,3.27
3242,2014-11-17,11,5.30,8.30,6.78,8.07,10.99,9.51,2.53,5.61,4.05
3243,2014-11-18,11,5.20,10.50,8.07,7.97,13.19,10.80,2.43,7.81,5.34
3244,2014-11-19,11,-2.80,9.80,3.44,-0.03,12.49,6.17,-5.57,7.11,0.71
3245,2014-11-20,11,-4.20,-2.10,-3.39,-1.43,0.59,-0.66,-6.97,-4.79,-6.12
3246,2014-11-21,11,-6.20,-2.00,-4.36,-3.43,0.69,-1.63,-8.97,-4.69,-7.09
3247,2014-11-22,11,-6.30,-1.60,-4.18,-3.53,1.09,-1.45,-9.07,-4.29,-6.91
3248,2014-11-23,11,-4.90,0.90,-1.86,-2.13,3.59,0.87,-7.67,-1.79,-4.59
3249,2014-11-24,11,-0.90,5.20,1.61,1.87,7.89,4.34,-3.67,2.51,-1.12
3250,2014-11-25,11,-1.30,2.60,0.93,1.47,5.29,3.66,-4.07,-0.09,-1.80
3251,2014-11-26,11,-1.00,-1.00,-1.00,1.77,1.69,1.73,-3.77,-3.69,-3.73
3252,2014-11-27,11,-5.40,-2.90,-4.04,-2.63,-0.21,-1.31,-8.17,-5.59,-6.77
3253,2014-11-28,11,-6.70,-1.60,-4.59,-3.93,1.09,-1.86,-9.47,-4.29,-7.32
3254,2014-11-29,11,-4.80,-1.70,-3.55,-2.03,0.99,-0.83,-7.57,-4.39,-6.28
3255,2014-11-30,11,-6.70,-2.20,-5.26,-3.93,0.49,-2.53,-9.47,-4.89,-7.99
3256,2014-12-01,12,-8.40,-3.00,-6.23,-5.11,-0.21,-3.19,-11.69,-5.79,-9.27
3257,2014-12-02,12,-4.50,2.00,-2.76,-1.21,4.79,0.28,-7.79,-0.79,-5.80
3258,2014-12-03,12,1.70,9.20,6.23,4.99,11.99,9.27,-1.59,6.41,3.19
3259,2014-12-04,12,5.70,8.20,7.05,8.99,10.99,10.08,2.41,5.41,4.01
3260,2014-12-05,12,1.10,5.60,3.36,4.39,8.39,6.40,-2.19,2.81,0.32
3261,2014-12-06,12,0.00,3.20,0.97,3.29,5.99,4.01,-3.29,0.41,-2.07
3262,2014-12-07,12,-2.60,0.60,-0.94,0.69,3.39,2.10,-5.89,-2.19,-3.98
3263,2014-12-08,12,-4.70,-2.20,-3.44,-1.41,0.59,-0.40,-7.99,-4.99,-6.48
3264,2014-12-09,12,-9.10,-4.00,-7.01,-5.81,-1.21,-3.97,-12.39,-6.79,-10.05
3265,2014-12-10,12,-8.00,-5.20,-6.81,-4.71,-2.41,-3.77,-11.29,-7.99,-9.85
3266,2014-12-11,12,-8.50,-4.20,-6.60,-5.21,-1.41,-3.56,-11.79,-6.99,-9.64
3267,2014-12-12,12,-7.50,-3.50,-5.89,-4.21,-0.71,-2.85,-10.79,-6.29,-8.93
3268,2014-12-13,12,-7.50,-4.90,-6.49,-4.21,-2.11,-3.45,-10.79,-7.69,-9.53
3269,2014-12-14,12,-7.50,-3.10,-5.74,-4.21,-0.31,-2.70,-10.79,-5.89,-8.78
3270,2014-12-15,12,-4.50,-2.20,-3.36,-1.21,0.59,-0.32,-7.79,-4.99,-6.40
3271,2014-12-16,12,-4.10,0.90,-1.16,-0.81,3.69,1.88,-7.39,-1.89,-4.20
3272,2014-12-17,12,-2.80,1.50,-1.03,0.49,4.29,2.01,-6.09,-1.29,-4.06
3273,2014-12-18,12,-2.60,-0.30,-1.05,0.69,2.49,1.99,-5.89,-3.09,-4.08
3274,2014-12-19,12,-1.60,-0.30,-0.90,1.69,2.49,2.14,-4.89,-3.09,-3.94
3275,2014-12-20,12,-7.00,-0.40,-2.73,-3.71,2.39,0.31,-10.29,-3.19,-5.76
3276,2014-12-21,12,-8.60,-6.80,-7.66,-5.31,-4.01,-4.62,-11.89,-9.59,-10.70
3277,2014-12-22,12,-9.20,-4.00,-6.61,-5.91,-1.21,-3.57,-12.49,-6.79,-9.65
3278,2014-12-23,12,-4.30,2.40,-1.52,-1.01,5.19,1.52,-7.59,-0.39,-4.56
3279,2014-12-24,12,-6.60,4.10,-2.42,-3.31,6.89,0.62,-9.89,1.31,-5.46
3280,2014-12-25,12,-8.40,-4.40,-6.91,-5.11,-1.61,-3.87,-11.69,-7.19,-9.95
3281,2014-12-26,12,-8.90,-6.90,-7.92,-5.61,-4.11,-4.88,-12.19,-9.69,-10.96
3282,2014-12-27,12,-9.60,-6.20,-8.61,-6.31,-3.41,-5.57,-12.89,-8.99,-11.65
3283,2014-12-28,12,-9.80,-4.90,-7.12,-6.51,-2.11,-4.09,-13.09,-7.69,-10.16
3284,2014-12-29,12,-5.40,-3.00,-4.28,-2.11,-0.21,-1.24,-8.69,-5.79,-7.32
3285,2014-12-30,12,-7.70,-3.00,-5.62,-4.41,-0.21,-2.58,-10.99,-5.79,-8.66
3286,2014-12-31,12,-10.30,-4.60,-7.81,-7.01,-1.81,-4.77,-13.59,-7.39,-10.85
3287,2015-01-01,01,-7.90,-2.90,-5.62,-3.93,0.36,-2.01,-11.87,-6.16,-9.24
3288,2015-01-02,01,-4.90,3.30,-0.09,-0.93,6.56,3.52,-8.87,0.04,-3.71
3289,2015-01-03,01,2.60,4.20,3.59,6.57,7.46,7.21,-1.37,0.94,-0.02
3290,2015-01-04,01,0.70,4.10,2.48,4.67,7.36,6.09,-3.27,0.84,-1.14
3291,2015-01-05,01,-4.50,0.70,-2.19,-0.53,3.96,1.43,-8.47,-2.56,-5.80
3292,2015-01-06,01,-7.10,-3.20,-4.98,-3.13,0.06,-1.36,-11.07,-6.46,-8.59
3293,2015-01-07,01,-8.50,-5.50,-6.63,-4.53,-2.24,-3.02,-12.47,-8.76,-10.25
3294,2015-01-08,01,-8.20,-2.40,-5.45,-4.23,0.86,-1.83,-12.17,-5.66,-9.06
3295,2015-01-09,01,-8.10,-2.50,-5.35,-4.13,0.76,-1.74,-12.07,-5.76,-8.97
3296,2015-01-10,01,-5.90,0.20,-2.26,-1.93,3.46,1.36,-9.87,-3.06,-5.87
3297,2015-01-11,01,-2.20,-1.00,-1.70,1.77,2.26,1.91,-6.17,-4.26,-5.32
3298,2015-01-12,01,-2.80,1.10,-1.45,1.17,4.36,2.17,-6.77,-2.16,-5.06
3299,2015-01-13,01,-3.50,1.70,-1.64,0.47,4.96,1.97,-7.47,-1.56,-5.26
3300,2015-01-14,01,-7.00,1.30,-2.80,-3.03,4.56,0.81,-10.97,-1.96,-6.42
3301,2015-01-15,01,-11.20,1.40,-7.91,-7.23,4.66,-4.30,-15.17,-1.86,-11.53
3302,2015-01-16,01,-12.60,-8.40,-10.93,-8.63,-5.14,-7.31,-16.57,-11.66,-14.54
3303,2015-01-17,01,-11.20,-3.40,-6.65,-7.23,-0.14,-3.04,-15.17,-6.66,-10.27
3304,2015-01-18,01,-4.90,-1.50,-3.50,-0.93,1.76,0.12,-8.87,-4.76,-7.11
3305,2015-01-19,01,-3.90,1.00,-1.55,0.07,4.26,2.07,-7.87,-2.26,-5.17
3306,2015-01-20,01,-6.70,-1.70,-5.13,-2.73,1.56,-1.51,-10.67,-4.96,-8.74
3307,2015-01-21,01,-11.90,-6.80,-9.52,-7.93,-3.54,-5.90,-15.87,-10.06,-13.13
3308,2015-01-22,01,-13.30,-8.00,-11.58,-9.33,-4.74,-7.97,-17.27,-11.26,-15.20
3309,2015-01-23,01,-13.60,-6.00,-10.73,-9.63,-2.74,-7.12,-17.57,-9.26,-14.35
3310,2015-01-24,01,-13.50,-4.90,-8.76,-9.53,-1.64,-5.15,-17.47,-8.16,-12.38
3311,2015-01-25,01,-7.40,-1.90,-4.32,-3.43,1.36,-0.71,-11.37,-5.16,-7.94
3312,2015-01-26,01,-2.90,1.70,-0.21,1.07,4.96,3.40,-6.87,-1.56,-3.83
3313,2015-01-27,01,-2.60,1.80,0.64,1.37,5.06,4.26,-6.57,-1.46,-2.97
3314,2015-01-28,01,-10.60,1.40,-7.77,-6.63,4.66,-4.16,-14.57,-1.86,-11.39
3315,2015-01-29,01,-8.80,-5.40,-7.25,-4.83,-2.14,-3.63,-12.77,-8.66,-10.86
3316,2015-01-30,01,-9.20,-5.20,-7.89,-5.23,-1.94,-4.28,-13.17,-8.46,-11.51
3317,2015-01-31,01,-7.20,-3.00,-5.00,-3.23,0.26,-1.39,-11.17,-6.26,-8.62
